-0.053733,-0.048721,-0.01379,0.00094979,-0.026548,0.010479,-0.084367,0.0055924,0.0015137,-0.0056321,0.021827,-0.018316,0.010948,-0.042253,0.0085041,-0.040407,0.0026958,-0.031518,0.032356,-0.0041669,-0.017015,0.11074,-0.019781,-0.087896,-0.056678,0.16083,-0.054998,0.0054681,-0.024307,0.079203,-0.0062255,0.057287,-0.0037426,0.0012781,-0.0056914,0.0073044,-0.014529,0.073318,-0.0034422,0.060065,-0.0097458,-0.014589,0.045824,0.018085,-0.044525,0.018833,0.018371,0.01077,-0.032452,-0.049609,0.035336,0.03042,-0.014591,-0.026053,-0.010847,0.041304,0,0.016654,0.036225,-0.036612,-0.0078172,-0.0025933,-0.00547,-0.052105,-0.0024812,0.081131,-0.0078529,0.015343,-0.01012,0.060622,-0.0096689,0.026974,-0.0041263,0.014706,-0.020029,0.022819,-0.010146,0.035082,-0.045862,0.030587,-0.023189,0.032028,-0.033408,0.017686,-0.011544,0.031456,0.03596,-0.029625,0.0024157,0.02249,-0.025147,-0.012305,0.021845,-0.00029909,-0.030475,0.0043442,0.039266,-0.0052806,-0.019971,-0.05308,0.025242,0.081462,-0.0060999,-0.080538,0.017477,0.01637,0.0033111,0.016721,-0.066525,0.041292,-0.048998,-0.014927,-0.017971,-0.028866,0.030954,0.045345,0.03268,-0.044771,-0.04661,-0.0019664,-0.0096289,0.011108,0.029619,0.024791,-0.044922,-0.059549,-0.027073,0.021055,0.017916,0.028831,-0.043117,-0.0035702,-0.0041875,-0.010675,-0.017313,-0.0078206,-0.027359,0.016583,0.010228,0.003527,0.034127,0.013939,-0.039193,-0.024539,-0.020813,-0.016001,-0.026076,0.04103,-0.026459,0.032573,-0.0023448,0.042565,-0.007962,0.0021085,-0.015758,0.025023,-0.0094158,0.042663,-0.0078713,0.04744,-0.0047573,0.010964,-0.052324,0.034433,-0.067283,0.052221,-0.075453,0.032058,-0.061301,0.025428,-0.020108,0.0016588,0.0031291,-0.032418,0.0030453,-0.05203,0.01969,-0.0027704,-0.00061377,-0.015193,0.044076,0.0050204,-0.02035,-0.03501,0.020306,-0.062822,0.037744,0.00089037,-0.021693,0.023796,0.017506,0.0088849,-0.039666,0.011121,0.029207,-0.0035006,-0.0080985,-0.00098067,0.043106,0.0024939,0.034001,-0.038321
-0.052815,-0.043805,-0.012462,0.0038633,-0.025375,0.0067636,-0.073915,0.0034225,-0.001726,0.0015564,0.021344,-0.012479,0.0084518,-0.035775,0.010733,-0.043596,0.0037831,-0.039348,0.040523,-0.013219,-0.020489,0.15044,-0.033566,-0.10333,-0.047812,0.16791,-0.059556,-0.012307,-0.034445,0.09036,-0.00084687,0.072674,-0.012119,0.01224,-0.00013913,0.0048874,0.011852,0.058964,-0.0091774,0.079492,0.0049535,-0.0044813,0.032096,-0.0032408,-0.022417,0.030419,0.018735,-0.0028492,-0.065175,-0.03411,0.022661,0.035923,-0.039041,0.00010351,0.0024512,0.041814,0,-0.012877,0.029502,-0.055331,0.0024378,0.0036768,0.0036708,-0.048707,0.0071545,0.062279,-0.0037491,0.027725,-0.039535,0.051948,-0.016298,0.047342,0.0016118,-0.012866,-0.01681,0.021812,-0.020574,0.064579,-0.048833,0.017105,-0.0058759,0.022288,-0.017908,0.009358,0.0025216,0.028266,-0.0034113,-0.018093,0.0022849,0.037388,-0.020469,-0.012757,0.0081459,-0.00050068,-0.023695,-0.0037079,0.015116,0.0091564,-0.00188,-0.046206,0.027238,0.074443,0.0096803,-0.076393,0.031036,0.018718,0.0034013,0.0086666,-0.047922,0.031764,-0.039799,-0.022275,-0.03024,-0.037212,0.021538,0.058672,0.031919,-0.037221,-0.049706,-0.016056,-0.011913,0.010096,0.028963,0.01072,-0.063379,-0.042033,-0.039908,0.0081052,0.025378,0.032213,-0.042077,-0.021245,-0.0054689,-0.0050441,-0.027015,0.0020808,-0.018083,0.011943,0.0060953,0.0098452,0.034335,0.015417,-0.03749,-0.0099845,-0.018991,-0.013588,-0.038623,0.039001,-0.020767,0.015173,-0.00092804,0.038631,-0.021656,-0.002092,-0.020322,0.015388,-0.025693,0.042259,0.017362,0.034822,-0.025991,0.0043581,-0.051506,0.032917,-0.044578,0.057326,-0.066521,0.033965,-0.060913,0.018836,-0.0015679,0.0074428,0.0054629,-0.034138,0.0063835,-0.055306,0.014811,0.010204,-0.0057731,0.013036,0.017865,-0.0035358,-0.0094917,-0.042226,0.015512,-0.066973,0.056439,0.0037052,-0.028864,0.046588,0.0049601,0.01902,-0.032762,0.011637,0.036906,-0.00017844,-0.02762,0.0062977,0.053619,-0.0097553,0.044129,-0.048271
-0.050712,-0.038259,-0.015851,0.012562,-0.031828,0.012098,-0.07693,0.0037113,0.0018888,0.0063439,0.015594,-0.012933,0.0039231,-0.035581,0.0030359,-0.049249,0.002988,-0.040153,0.039885,-0.0090505,-0.025706,0.15246,-0.035757,-0.12211,-0.049304,0.16441,-0.0653,-0.021479,-0.038683,0.079749,0.0025793,0.065051,-0.013975,0.014131,0.0043733,0.00053413,0.0081268,0.059266,0.0023009,0.076728,0.00062919,0.0090579,0.041575,0.0064355,-0.019566,0.031953,0.020197,-0.0049127,-0.062487,-0.041424,0.00766,0.043977,-0.038523,0.0010223,0.013477,0.024456,0,-0.015481,0.020175,-0.067097,0.00010888,0.0045233,0.0059615,-0.064087,-0.0011955,0.049673,0.00017498,0.0096907,-0.042046,0.035239,-0.0081715,0.031753,-0.012415,-0.0081803,-0.015864,0.024518,-0.00368,0.040764,-0.055817,0.013654,-0.0084172,0.026842,-0.0055769,0.027764,0.0060857,0.023228,0.00029449,-0.023787,-0.0034312,0.034975,-0.021607,-0.0072862,0.0078496,0.0033623,-0.021049,0.002493,0.0069357,0.0032956,-0.011878,-0.065956,0.030963,0.075541,0.0094489,-0.077359,0.036105,0.015483,-0.0043754,0.018303,-0.067762,0.033916,-0.04783,-0.013243,-0.024853,-0.041909,0.015883,0.06097,0.034859,-0.048824,-0.039282,-0.011903,-0.024635,0.01447,0.020193,-0.00052929,-0.057492,-0.049643,-0.036516,-0.0022397,0.018876,0.044101,-0.053008,-0.0027864,-0.0040817,-0.0040286,-0.028902,0.0045961,-0.025614,0.012603,0.023349,0.0058128,0.026561,0.0067703,-0.045901,-0.005693,-0.016218,-0.0078496,-0.042606,0.060801,-0.017013,0.0078291,0.0027087,0.043496,-0.023352,0.0020683,-0.024901,0.01559,-0.027988,0.039719,0.019279,0.01444,-0.045836,0.0022662,-0.051602,0.016704,-0.032471,0.056382,-0.067021,0.0529,-0.063916,0.0060455,0.0038896,0.0085279,0.014091,-0.038813,0.0088184,-0.063909,0.0080875,0.0095571,-0.010217,0.017593,0.0023062,0.011649,0.0006462,-0.046141,0.021114,-0.053741,0.071916,0.0043733,-0.011612,0.050227,-0.0082507,0.0033589,-0.018325,0.020657,0.048881,0.0090694,-0.029581,0.010438,0.044556,-0.0019475,0.040022,-0.038926
-0.054892,-0.053265,-0.012924,-0.0086238,-0.022507,0.027542,-0.082721,0.0078895,0.01099,-0.026507,0.0063286,-0.008739,0.00055949,-0.026695,-0.013191,-0.03607,0.0051801,-0.028799,0.028599,-0.016995,-0.0041958,0.056595,-0.010521,-0.055269,-0.05348,0.11043,-0.045729,0.0083027,-0.036051,0.065075,0.019818,0.036258,0.025536,0.045193,-0.023201,-0.0079873,0.038848,0.043972,-0.015985,0.016968,0.0056814,-0.0066833,-0.049665,-0.012084,0.011692,0.0032165,-0.037363,-0.033785,-0.0010257,-0.031864,0.043213,0.022027,-0.031219,-0.001959,-0.07546,-0.034938,0,0.015901,0.055528,0.053424,-0.065073,-0.050822,-0.034091,0.0010987,0.033628,-0.079894,-0.010778,0.016907,0.013273,5.7088e-05,0.0022169,0.011676,-0.021402,0.006821,-0.015588,-0.037065,0.014598,0.028049,-0.022458,0.049912,-0.034141,0.039795,0.011548,-0.022576,0.040565,-0.035824,-0.022708,0.020412,-0.004731,-0.0070301,0.024205,0.019118,-0.016132,-0.018589,-0.013805,0.021167,0.031596,-0.067626,0.022952,0.05695,0.0082456,0.015166,0.023058,-0.011951,-0.025646,-0.03129,0.058216,-0.060988,0.007215,0.017219,0.029385,-0.015962,0.011295,-0.0013223,-0.040674,-0.0067702,-0.019382,-0.0052816,0.032098,0.015607,0.066814,0.024418,-0.0087361,0.041753,0.065022,0.015827,-0.035039,0.038232,0.033701,-0.01233,-0.058892,0.034261,0.029102,-0.01998,-0.015422,0.00093185,-0.0015256,-0.029972,0.031533,0.0064612,-0.0015678,0.0073444,-0.0016701,0.02427,0.012816,0.014779,0.0056274,-0.01999,-0.024654,0.015169,0.0069405,-0.0060925,0.015818,0.033287,-0.0036885,-0.040849,0.042178,-0.037723,0.014991,0.049475,-0.044214,-0.004201,0.0086114,-0.014884,0.004275,-0.019366,0.015893,-0.058282,0.074274,-0.022053,0.035627,0.018706,-0.026659,-0.02135,-0.0025111,-0.0080598,-0.002857,0.0033977,0.05967,0.035851,-0.040922,-0.016291,-0.01057,0.055104,0.011724,-0.015962,-0.0098949,-0.012512,-0.013356,0.0031133,-0.0012299,-0.041703,0.023691,0.053558,-0.021037,0.051946,0.010237,0.015778,-0.044551,0.049767,-0.0079362,-0.018883
-0.050664,-0.039414,-0.014771,0.0030347,-0.030187,0.034263,-0.087501,0.006432,0.020602,-0.037637,-0.0026184,-0.0091247,-0.010774,-0.028082,-0.030762,-0.042819,-0.01282,-0.043805,0.038739,0.011781,-0.021836,0.079654,-0.023259,-0.066897,-0.036037,0.12031,-0.036564,0.020628,-0.047242,0.016332,0.018971,0.033708,-0.031993,0.086394,-0.030091,0.019875,0.0062416,0.0047123,-0.0066075,0.035835,0.014177,0.01063,-0.012098,-0.0045559,0.046336,0.007504,-0.071441,-0.023056,0.028428,-0.060705,0.033147,0.012121,-0.0095418,0.012992,0.00016935,-0.02751,0,-0.032217,0.0056649,0.0029148,-0.0046545,-0.032254,-0.023837,-0.041669,-0.0036924,-0.043071,0.030086,-0.0094014,-0.036523,-0.0725,0.023935,-0.051461,0.0018501,-0.00040594,0.011884,-0.05447,0.0358,0.014914,0.022495,0.02387,-0.050324,0.0045517,-0.012343,0.0059378,0.051466,-0.0027929,-0.0098941,0.0044953,-0.045758,-0.010588,0.033404,0.00323,-0.044381,0.019482,0.032617,0.0091447,0.019852,-0.05255,0.015389,-0.042484,-0.0017201,-0.022957,0.042003,-0.0082603,-0.016165,-0.0045948,0.010365,-0.01817,-0.020128,-0.051405,-0.019203,0.030486,0.038357,0.0099668,-0.012303,-0.039282,-0.021026,0.04046,0.093005,-0.00035491,-0.0014978,-0.0033979,0.029179,0.0054232,0.062819,-0.044803,0.0027256,-0.025458,-0.099175,0.027258,0.063956,0.0087441,0.037191,-0.016069,0.055396,0.046213,0.0052477,-0.00013511,0.026423,-0.034031,-0.031786,-0.062594,0.0024181,0.018148,-0.027386,0.012666,-0.013096,0.090011,-0.0057743,-0.0088391,0.012954,-0.028853,-0.0064826,-0.0060731,0.020497,0.0054686,-0.042015,-0.081808,0.0044891,-0.029233,-0.072444,-0.037928,0.020421,-0.053547,-0.0027847,-0.024385,-0.016409,0.039827,0.025585,-0.020488,0.048684,0.015675,0.0022155,0.015319,0.011713,0.050578,0.067291,0.032853,-0.030339,0.021387,-0.029192,-0.027199,0.051842,0.024992,0.0014467,0.038072,-0.020037,0.021299,0.069649,0.044553,-0.023617,0.0093351,0.059013,0.023962,-0.06962,0.0553,0.041751,-0.003314,-0.045093,0.067754,-0.0074964,0.083109
-0.055553,-0.052363,-0.0093292,-0.010911,-0.014795,0.019566,-0.06108,-0.00029451,0.00081486,-0.0082496,0.014151,-0.0023539,0.0052491,-0.023214,-0.0069148,-0.038115,-0.0078626,-0.033135,0.036762,0.019544,-0.019285,0.12169,-0.02849,-0.064331,-0.051028,0.15904,-0.045761,-0.0039046,-0.051774,0.05402,0.048083,0.04401,-0.00091349,0.082432,-0.046197,0.032595,0.0079422,0.045567,0.0047527,0.030223,-0.022391,-0.026297,-0.035581,-0.028839,-0.00077952,0.005261,-0.043501,0.006533,-0.022589,-0.034987,0.03927,0.014236,-0.031801,0.0010685,-0.0081357,0.021264,0,-0.059018,0.0032669,0.02896,-0.0040788,0.009291,-0.0084575,0.007397,-0.0013396,0.037854,0.031352,-0.016943,-0.026319,-0.020588,-0.00067406,-0.021908,0.0051002,-0.013438,-0.0055463,0.0022614,-0.056301,0.0043438,-0.0086043,0.021868,0.0061254,0.006545,0.0065466,-0.032405,0.0043335,0.046614,-0.0099672,-0.0063565,-0.0087621,0.00097582,0.030083,0.0098875,-0.0015523,-0.0099081,0.012456,0.040283,0.040754,0.035338,0.012604,0.049022,-0.011766,0.0057771,-0.016779,0.040487,-0.021866,-0.025568,-0.038289,0.00064961,0.014753,0.013821,0.037027,0.034998,0.0048689,-0.0043233,0.018418,-0.013959,-0.04492,0.030387,-0.0010128,0.011613,-0.0027777,-0.032829,0.0032953,-0.012063,-0.0081532,0.0057008,0.0029388,0.020221,-0.010103,-0.0043981,-0.0046902,0.0027245,0.024758,0.035353,0.058527,0.035677,0.010628,0.016886,0.025941,-0.0013878,0.0054128,0.034072,-0.014497,-0.0055751,0.014544,0.0041504,-0.017329,0.0089984,-0.024581,0.041246,-0.052021,0.023032,0.008908,-0.031637,0.0089194,-0.010827,-0.0041682,0.0052416,-0.021968,-0.0089384,0.030661,-0.028182,0.033457,0.012687,0.056053,-0.020947,0.024503,-0.040947,-0.001476,-0.022321,0.00014026,0.002937,-0.056587,-0.0008217,-0.049012,0.0033172,0.0055466,-0.02154,0.00089363,0.019789,-0.0024206,-0.0088765,0.011348,-0.0046556,-0.0018312,0.017095,-0.016727,-0.032553,-0.0080691,-0.0012959,0.00387,-0.0067299,0.029084,-0.010589,0.0046887,-0.0040446,0.042258,0.0096043,0.001325,0.029331,-0.039809,-0.0057476
-0.055394,-0.051659,-0.018604,-0.0056351,-0.026834,0.0066911,-0.08872,-0.00039074,0.010519,-0.022687,0.012541,-0.0006278,-0.00060484,-0.020801,-0.025972,-0.030028,-0.00064281,-0.023016,0.033564,0.0067358,-0.018167,0.10589,-0.017673,-0.054996,-0.046471,0.086671,-0.057519,0.0053881,-0.021833,0.048989,0.017675,0.048878,-0.0058935,0.056744,-0.0062515,0.044531,0.022326,0.037322,-0.011776,0.032488,-0.027397,-0.014132,0.022248,0.0065663,0.0093443,0.023665,0.024463,0.013519,-0.022287,-0.025918,0.028718,0.030752,-0.037364,0.00086984,-0.065009,0.035752,0,-0.013793,0.028326,0.04336,0.0043141,-0.011212,-0.056258,0.010768,-0.01848,0.01174,0.035712,-0.028332,-0.025052,-0.061086,-0.0035393,-0.032149,0.019397,-0.051999,-0.012988,-0.03637,-0.058637,0.018817,0.0045709,0.016102,-0.035827,-0.010882,-0.016667,-0.029582,0.027897,-0.033762,-0.02482,0.010058,0.015556,0.023255,0.019558,-0.045313,-0.023289,0.040512,-0.0024852,-0.029692,0.006878,0.0042893,0.054574,0.011327,-0.022869,-0.020942,-0.030069,0.0035084,-0.013381,-0.041707,-0.022265,-0.040093,-0.0040934,0.00079628,0.074323,0.05992,-0.0094127,0.023456,0.012628,-0.050922,-0.036626,0.027166,0.025045,-0.054674,0.025493,0.019316,-0.0096656,0.017536,-0.024748,0.082146,0.057761,0.0078868,0.022026,-0.012084,0.04539,0.010999,-0.049521,-0.030656,0.0094837,0.044896,-0.0015549,-0.0030623,-0.011956,0.026568,0.0045272,-0.051182,0.0051676,0.019699,-0.028631,-0.045266,0.047222,-0.028592,-0.0013463,-0.01874,-0.049962,-0.037449,0.013757,0.011639,-0.001257,0.044036,0.0064006,-0.035832,-0.042742,0.0096602,-0.025774,-0.0077394,0.042885,-0.0067024,0.071514,-0.087277,0.031202,-0.032193,-0.0064711,0.020701,0.011728,0.031391,-0.037468,0.04782,-0.032665,-0.018257,0.008025,0.017719,0.0026,-0.013627,0.0083337,-0.050384,0.036417,-0.013479,-0.0297,0.039046,-0.046821,0.026658,0.020183,-0.053831,-0.02582,0.032165,0.0051867,0.029374,0.017075,0.019207,0.064596,-0.020762,0.02,0.03983,-0.0014532,0.011106
-0.055735,-0.052005,-0.0093244,-0.011418,-0.012582,0.02235,-0.0606,0.00060052,-0.0013342,-0.0067907,0.018046,-0.009057,0.013888,-0.034352,0.0010984,-0.039203,-0.0072648,-0.017176,0.024042,0.032718,-0.010921,0.099515,-0.011602,-0.075386,-0.073259,0.12854,-0.077856,-0.010665,-0.038876,0.061689,0.045135,0.039597,0.013549,0.082965,-0.030025,0.047776,0.021448,0.040018,-0.011711,0.018229,-0.013898,-0.060899,0.010522,0.016473,-0.0064815,-0.026853,-0.033974,-0.0071067,-0.017986,-0.035535,0.0020892,0.053472,-0.037804,-0.053689,-0.05378,0.027032,0,0.019527,0.010733,0.0045572,-0.029993,-0.0093886,-0.034564,-0.03063,0.010419,0.041462,0.015221,0.014236,-0.0075486,0.025745,-0.068372,-0.015955,-0.0043785,0.0023537,-0.0065338,0.02326,0.0066308,0.0052766,0.047947,0.073511,0.010007,-0.022967,0.028994,-0.024129,0.014374,-0.012065,-0.0041174,-0.011071,0.026608,-0.0096961,0.0087755,-0.033176,-0.0061275,-0.0014359,-0.018576,-0.0049067,0.028096,0.019821,-0.033302,0.0095464,-0.0060183,0.015581,-0.038662,0.0045995,0.022312,0.017775,-0.031301,0.021468,0.038197,0.023758,0.012964,0.0090763,-0.021525,0.019345,0.012028,0.036285,-0.016916,-0.010835,0.003435,-0.0050872,0.009309,-0.011412,0.04257,-0.01445,-0.040781,0.082781,-0.0025058,-0.027392,0.0018131,-0.014965,0.025369,-0.029232,-0.059996,0.01097,-0.01808,0.0082158,0.0023322,-0.021854,-0.037288,0.045507,0.038221,0.0078834,0.0042774,0.017454,0.03866,-0.0047566,0.0031984,-0.025601,0.025972,-0.028817,-0.0034687,-0.020503,0.0076781,-0.021701,0.043528,-0.0097406,-0.0044902,0.00087391,-0.00055296,-0.024007,0.045875,0.00012331,0.013212,-0.0048557,0.0044969,-0.041401,0.055526,-0.017851,0.041434,-0.0027555,-0.0054502,0.021734,-0.012505,0.01818,-0.022575,0.035772,-0.0046371,0.023646,-0.014929,-0.049006,0.0018171,0.0074801,-0.0024156,-0.026853,-0.011433,0.012652,-3.7511e-06,-0.02948,-0.024392,-0.013568,-0.024937,-0.018836,0.0024274,-0.0063117,0.011092,0.029607,0.012312,0.0011558,-0.012568,-0.0093566,0.00048168,0.015515
-0.056232,-0.053397,-0.0093972,-0.011475,-0.014117,0.020802,-0.055188,0.003678,0.00088908,-0.0036978,0.0072293,0.0031641,0.0038884,-0.010346,0.00090677,-0.032996,0.021111,0.020296,0.015628,-0.024084,-0.0080131,0.091381,-0.013001,-0.071399,-0.053613,0.09309,-0.084583,0.0087182,-0.06124,0.035457,0.046526,0.050447,-0.013442,0.12593,-0.038278,0.035804,0.036489,0.0045819,0.0013096,0.044249,0.015128,-0.054846,-0.037023,0.025869,0.0044694,-0.025042,-0.050951,0.0029664,-0.0033274,-0.044093,0.038077,0.052426,-0.0055295,-0.047116,-0.011482,0.025586,0,0.016946,-0.028283,0.050206,0.014655,-0.0085085,0.0058897,0.029513,0.015549,-0.020407,-0.045063,-0.024981,-0.014752,-0.03815,-0.020321,-0.0024234,-0.023969,0.019247,0.03579,-0.024457,0.002157,0.036297,0.00057292,0.025169,0.029323,-0.01366,0.021776,-0.010846,-0.0080611,0.0039832,-0.069486,-0.008038,-0.022675,-0.019728,-0.051562,0.022471,-0.022813,-0.00045931,-0.048786,0.021804,0.015804,-0.018288,0.026278,0.012606,-0.027878,0.0078527,0.027207,0.0054435,0.013849,0.023448,0.054346,0.0065697,0.051952,-0.055441,-0.00075197,0.048322,0.018497,-0.042064,0.0021706,-0.023717,-0.0041261,0.01759,0.026991,0.0098146,0.0050897,-0.0020821,0.023307,0.0095361,0.041967,0.048697,-0.031762,0.032169,-0.030607,0.013704,0.033453,0.0010182,0.00095472,0.0037442,-0.027929,0.039774,-0.0032279,-0.082327,-0.02235,-0.0098447,0.010181,0.04514,0.023431,0.031747,0.031199,0.030395,0.0010712,-0.021315,0.022381,-0.0023827,0.032365,0.0061041,-0.046065,-0.044213,0.0089119,-0.0020097,-0.0010664,-0.024985,0.035408,-0.018144,0.03905,0.002309,-0.058646,-0.017802,-0.014359,-0.037511,0.053286,-0.0021249,0.072598,-0.0023753,-0.0047886,0.017699,-0.042658,0.01323,-0.040144,0.045039,-0.013206,0.0088525,-0.019107,-0.030041,0.026729,0.0020696,-0.019027,-0.039056,-0.04833,0.016393,0.014919,-0.024084,-0.030978,0.023519,0.010274,0.0093157,0.0062264,-0.036388,-0.011708,-0.0072631,-0.0083377,-0.056739,-0.0099581,-0.010242,-0.026225,0.0046361
-0.054837,-0.05329,-0.01475,-0.0051214,-0.023411,0.025252,-0.064006,0.0043021,0.010005,-0.0041622,-0.0030683,0.0039765,-0.0032022,-0.0028744,-0.021707,-0.02927,0.01378,-0.0064529,0.023458,-0.003157,-0.010422,0.088276,-0.0188,-0.081367,-0.069955,0.13111,-0.061036,0.0058552,-0.058916,0.030169,0.069116,0.047943,-0.028935,0.083348,-0.014868,0.021221,0.037906,0.032647,-0.02616,-0.012853,-0.003895,-0.018095,-0.016568,-0.0027161,-0.032288,0.0029912,-0.014267,-0.0099786,-0.010609,-0.036378,0.012613,0.036773,0.015736,-0.031918,-0.060758,-0.015979,0,-0.0085093,-0.01974,-0.010221,-0.020643,-0.03318,0.0010887,-0.0010976,-0.025334,0.0033364,-0.053329,-0.037459,0.0289,-0.057257,-0.038092,-0.0053345,-0.014456,0.049666,0.021118,-0.050546,0.0192,-0.015994,0.0046676,0.023219,0.036933,-0.0060739,0.038697,0.035642,0.022012,0.0052365,-0.0043546,-0.013239,-0.0016465,-0.028989,-0.0089092,0.033785,-0.011058,-0.014484,-0.059289,0.03673,-0.038414,-0.017259,0.016606,0.021484,-0.016637,-0.047257,0.024632,0.026011,0.032405,0.022941,0.021142,0.035089,0.02986,-0.011872,0.016661,0.036141,0.017829,0.0049227,0.013002,-0.043974,-0.038577,0.029894,0.019615,-0.00015148,0.0065256,0.018471,-0.03993,0.041437,0.055188,0.021213,0.018863,0.014327,-0.022998,-0.032543,0.0019083,0.025253,0.014031,-0.026833,-0.029908,0.00883,-0.011205,-0.066381,0.01563,-0.0062248,0.01243,0.057598,0.041454,0.060259,-0.036883,-0.0090513,0.015296,-0.0052156,0.023165,0.012654,0.01278,-0.060155,0.02385,-0.018055,-0.0080655,0.013615,-0.013182,-0.090615,-0.060861,-0.012213,0.012083,0.0091554,-0.04222,0.0042563,-0.012017,-0.039576,0.026319,0.025823,0.0039919,-0.062212,-0.018619,-0.029236,0.032217,0.038092,-0.054179,0.024906,0.01657,-0.037854,-0.014895,-0.034576,-0.040173,0.0050007,0.020459,-0.018261,-0.032891,0.038023,0.0024379,0.016124,-0.0055495,0.0010741,-0.031041,0.033075,0.0095603,0.0067036,0.055465,-0.018266,-0.021991,-0.030379,-0.0129,-0.0041237,-0.0057852,0.0068944
